GEOID20,District
080010093222029,7
080010093222030,7
080010093222031,7
080010093222032,7
080010093222033,7
080010093221005,7
080010093221006,7
080010093221007,7
080010093221008,7
080010093221009,7
080010093221010,7
080010093221011,7
080010093221012,7
080010093221013,7
080010093221014,7
080010093221015,7
080010093221016,7
080010093221017,7
080010093221018,7
080010093221019,7
080010093221020,7
080010093221021,7
080010093043009,7
080010093044006,7
080010093044015,7
080010093044016,7
080010093044020,7
080010093045011,7
080010093045012,7
080010093045013,7
080010093045014,7
080010093161001,7
080010093161002,7
080010093161003,7
080010093161004,7
080010093161005,7
080010093161006,7
080010093161007,7
080010093161008,7
080010093161009,7
080010093161010,7
080010093161011,7
080010093161012,7
080010093161013,7
080010093162000,7
080010093162001,7
080010093222000,7
080010093212000,7
080010093212001,7
080010093212002,7
080010093212003,7
080010093212004,7
080010093212005,7
080010093212006,7
080010093212007,7
080010093212008,7
080010093212009,7
080010093212010,7
080010093212011,7
080010093213000,7
080010093213001,7
080010093213002,7
080010093213003,7
080010093213004,7
080010093213005,7
080010093213006,7
080010093213007,7
080010093213008,7
080010093213009,7
080010094111000,7
080010094111001,7
080010094111002,7
080010094111003,7
080010094111004,7
080010094111005,7
080010094111006,7
080010094111007,7
080010094111008,7
080010094111009,7
080010094111010,7
080010094111011,7
080010094111014,7
080010094111012,7
080010094111013,7
080010094112000,7
080010094112001,7
080010094112002,7
080010094112003,7
080010094112004,7
080010094112005,7
080010094112006,7
080010094112007,7
080010094112008,7
080010094112009,7
080010093164000,7
080010093164001,7
080010093164002,7
080010093164003,7
080010093164004,7
080010093164006,7
080010093164007,7
080010093164008,7
080010093164009,7
080010093164010,7
080010093164011,7
080010093164012,7
080010093164013,7
080010093164014,7
080010093164015,7
080010093165000,7
080010093165001,7
080010093165002,7
080010093165003,7
080010093165004,7
080010093165005,7
080010093165006,7
080010093165007,7
080010093165008,7
080010093165009,7
080010093211000,7
080010093211001,7
080010093211002,7
080010093211003,7
080010093211004,7
080010093211005,7
080010093211006,7
080010093211007,7
080010093211008,7
080010093211009,7
080010093211010,7
080010093211011,7
080010093211012,7
080010093211013,7
080010093211014,7
080010093211015,7
080010093211016,7
080010093211017,7
080010093211018,7
080010093211019,7
080010093211020,7
080010093211021,7
080010093211022,7
080010093211023,7
080010093211024,7
080010093211025,7
080010093211026,7
080010093211027,7
080010093162017,7
080010093163000,7
080010093163001,7
080010093163002,7
080010093163003,7
080010093163004,7
080010093163005,7
080010093163006,7
080010093163007,7
080010093163008,7
080010093163009,7
080010093163010,7
080010093163011,7
080010093163012,7
080010093163013,7
080010093163014,7
080010093163015,7
080010093163016,7
080010093163017,7
080010093163018,7
080010093163019,7
080010093163020,7
080010093163021,7
080010093163022,7
080010093163023,7
080010093163024,7
080010093163025,7
080010093163026,7
080010093163027,7
080010093163028,7
080010093163029,7
080010093164005,7
080010093043000,7
080010093043001,7
080010093043002,7
080010093043003,7
080010093043004,7
080010093043005,7
080010093043006,7
080010093043007,7
080010093043008,7
080010093181000,7
080010093181001,7
080010093181002,7
080010093181003,7
080010093181004,7
080010093181005,7
080010093181006,7
080010093181007,7
080010093181008,7
080010093181009,7
080010093191000,7
080010093191001,7
080010093191002,7
080010093191003,7
080010093191004,7
080010093191005,7
080010093191006,7
080010093191007,7
080010093191008,7
080010093191009,7
080010093191010,7
080010093191011,7
080010093192000,7
080010093192001,7
080010093192002,7
080010093192003,7
080010093192004,7
080010093193000,7
080010093193001,7
080010093193002,7
080010093193003,7
080010093193004,7
080010093193005,7
080010093193006,7
080010093193007,7
080010093193008,7
080010093193009,7
080010093193010,7
080010093193011,7
080010093193012,7
080010093193013,7
080010093201004,7
080010093201005,7
080010093201006,7
080010093201007,7
080010093183001,7
080010093183002,7
080010093183003,7
080010093183004,7
080010093183005,7
080010093183006,7
080010093183007,7
080010093183008,7
080010093183009,7
080010093183010,7
080010093201000,7
080010093201001,7
080010093201002,7
080010093201003,7
080010090012023,7
080010090031001,7
080010093061000,7
080010093061001,7
080010093061002,7
080010093061003,7
080010093061012,7
080010093071000,7
080010093071001,7
080010093071002,7
080010093071003,7
080010093071004,7
080010093071005,7
080010093071006,7
080010093071007,7
080010093071008,7
080010093071009,7
080010093071010,7
080010093071027,7
080010093182000,7
080010093182001,7
080010093182002,7
080010093182003,7
080010093183000,7
080010090012004,7
080010090012005,7
080010090012006,7
080010090012019,7
080010090012020,7
080010090012021,7
080010090012022,7
080010090012024,7
080010090012026,7
080010090012027,7
080010090012028,7
080010090012029,7
080010090012041,7
080010090031000,7
080010092032009,7
080010092032010,7
080010092032012,7
080010092032013,7
080010092032014,7
080010092032015,7
080010092032016,7
080010092032017,7
080010092032018,7
080010092032019,7
080010092032020,7
080010092033000,7
080010092033001,7
080010092033002,7
080010092033003,7
080010092033004,7
080010092033005,7
080010092033006,7
080010092033007,7
080010092033008,7
080010092033009,7
080010092033010,7
080010093061004,7
080010093061005,7
080010093061006,7
080010093061007,7
080010093061008,7
080010093061009,7
080010093061010,7
080010093061011,7
080010093061013,7
080010093061014,7
080010093061015,7
080010093061016,7
080010093061022,7
080010093061030,7
080010093061033,7
080010093061034,7
080010093061035,7
080010093061036,7
080010093071011,7
080010093071012,7
080010093071013,7
080010093071014,7
080010093071015,7
080010093071016,7
080010093071017,7
080010093071018,7
080010093071019,7
080010093071020,7
080010093071021,7
080010093071022,7
080010093071023,7
080010093071024,7
080010093061017,7
080010093061018,7
080010093061019,7
080010093061020,7
080010093061021,7
080010093061023,7
080010093061024,7
080010093061025,7
080010093061026,7
080010093061027,7
080010093061028,7
080010093061029,7
080010093061031,7
080010093061032,7
080010093061037,7
080010093061038,7
080010093061039,7
080010093061040,7
080010093061041,7
080010093071025,7
080010093072000,7
080010093072001,7
080010093072002,7
080010093072003,7
080010093072004,7
080010093072005,7
080010093072006,7
080010093072007,7
080010093072008,7
080010093072009,7
080010093072010,7
080010093072011,7
080010093081000,7
080010093081001,7
080010093081002,7
080010093081003,7
080010093081004,7
080010093081005,7
080010093081006,7
080010093081007,7
080010093081008,7
080010093081009,7
080010093081010,7
080010093081011,7
080010093081012,7
080010093081013,7
080010093084000,7
080010093084008,7
080010090031002,7
080010090031003,7
080010090031004,7
080010090031005,7
080010090031006,7
080010090031007,7
080010090031009,7
080010090032009,7
080010090032010,7
080010090032011,7
080010090032012,7
080010090032013,7
080010090033009,7
080010090033010,7
080010090033011,7
080010090033012,7
080010090033013,7
080010090042002,7
080010090042003,7
080010090042006,7
080010090042007,7
080010090042008,7
080010090042009,7
080010090042010,7
080010090042011,7
080010090042012,7
080010090032001,7
080010090032002,7
080010090032003,7
080010090032004,7
080010090032005,7
080010090032006,7
080010090032007,7
080010090032008,7
080010090032014,7
080010090033001,7
080010090033002,7
080010090033003,7
080010090033004,7
080010090033005,7
080010090033006,7
080010090033007,7
080010090033008,7
080010090041000,7
080010090041001,7
080010090041002,7
080010090041003,7
080010090041004,7
080010090041005,7
080010090042004,7
080010090042005,7
080010090043002,7
080010090043003,7
080010090043004,7
080010088023069,7
080010089011011,7
080010090042000,7
080010090042001,7
080010090042013,7
080010090042014,7
080010090042015,7
080010090043005,7
080010090043006,7
080010090043007,7
080010090043008,7
080010090043009,7
080010090043010,7
080010090043011,7
080010090043012,7
080010090043013,7
080010150001006,7
080010150001007,7
080010150001008,7
080010150001019,7
080010150002000,7
080010150002001,7
080010150002002,7
080010150002008,7
080010150002009,7
080010150002010,7
080010090011021,7
080010090011022,7
080010090011023,7
080010090011024,7
080010090011026,7
080010090011027,7
080010090011028,7
080010090011029,7
080010090011030,7
080010090011031,7
080010090011033,7
080010090011034,7
080010090011035,7
080010090012007,7
080010090012008,7
080010090012009,7
080010090012010,7
080010090012011,7
080010090012012,7
080010090012013,7
080010090012014,7
080010090012015,7
080010090012016,7
080010090012017,7
080010090012030,7
080010090012031,7
080010090012032,7
080010090012033,7
080010090012034,7
080010090012035,7
080010090012036,7
080010090012037,7
080010090012038,7
080010090012039,7
080010090012040,7
080010090012042,7
080010090012043,7
080010090032000,7
080010090033000,7
080010090043000,7
080010090043001,7
080010093071026,7
080010093072012,7
080010093072013,7
080010093072014,7
080010093072015,7
080010093072016,7
080010093072017,7
080010093072018,7
080010093072019,7
080010093082000,7
080010093082001,7
080010093082002,7
080010093082003,7
080010093082004,7
080010093082005,7
080010093082006,7
080010093083000,7
080010093083001,7
080010093083002,7
080010093083003,7
080010093083004,7
080010093083005,7
080010093083006,7
080010093083007,7
080010093083008,7
080010093083009,7
080010093083010,7
080010093083011,7
080010093083012,7
080010093083013,7
080010093083014,7
080010093083015,7
080010093083016,7
080010093083017,7
080010093084006,7
080010093084007,7
080010093084009,7
080010095531000,7
080010095531001,7
080010095531002,7
080010093252007,7
080010093252008,7
080010093252009,7
080010093252011,7
080010093252012,7
080010093252013,7
080010093252014,7
080010093252015,7
080010093252016,7
080010093253005,7
080010093253017,7
080010093253018,7
080010093253020,7
080010093253021,7
080010093251007,7
080010093251008,7
080010093251009,7
080010093251010,7
080010093251011,7
080010093251012,7
080010093251013,7
080010093251014,7
080010093251015,7
080010093251016,7
080010093251017,7
080010093252003,7
080010093252005,7
080010093252006,7
080010093252010,7
080010093252017,7
080010093252018,7
080010093252019,7
080010093253019,7
080010093231003,7
080010093231004,7
080010093231005,7
080010093231006,7
080010093231007,7
080010093231010,7
080010093251000,7
080010093251001,7
080010093251002,7
080010093251003,7
080010093251004,7
080010093251005,7
080010093251006,7
080010093252000,7
080010093252001,7
080010093252002,7
080010093252004,7
080010093253000,7
080010093253001,7
080010093253002,7
080010093253003,7
080010093253004,7
080010093253006,7
080010093253007,7
080010093253008,7
080010093253009,7
080010093253010,7
080010093253011,7
080010093253012,7
080010093253013,7
080010093253014,7
080010093253015,7
080010093253016,7
080010602002000,7
080010602002001,7
080010602002002,7
080010602002003,7
080010602002004,7
080010602002005,7
080010602002006,7
080010602002007,7
080010602002008,7
080010602002009,7
080010602002011,7
080010602002012,7
080010602002013,7
080010602002014,7
080010602002015,7
080010602002016,7
080010602002017,7
080010602002018,7
080010602002019,7
080010602002020,7
080010602002021,7
080010602002022,7
080010602002023,7
080010602002024,7
080010602002025,7
080010602002026,7
080010602002027,7
080010602002028,7
080010601003000,7
080010601003001,7
080010601003002,7
080010601003003,7
080010601003004,7
080010601003005,7
080010601003006,7
080010601003007,7
080010601003008,7
080010601003009,7
080010601003010,7
080010601003011,7
080010601003013,7
080010601003014,7
080010601003015,7
080010601003016,7
080010601003017,7
080010601003018,7
080010601003019,7
080010601003020,7
080010601003021,7
080010601003022,7
080010601003023,7
080010602002010,7
080010602001000,7
080010602001001,7
080010602001002,7
080010602001003,7
080010602001004,7
080010602003000,7
080010602003001,7
080010602003002,7
080010602003003,7
080010602003004,7
080010602003005,7
080010602003006,7
080010602003007,7
080010602003008,7
080010601001022,7
080010601001023,7
080010601001024,7
080010601001025,7
080010601001026,7
080010601001027,7
080010601001028,7
080010601001029,7
080010601001030,7
080010601001031,7
080010601001032,7
080010601001033,7
080010601001034,7
080010601001035,7
080010601001036,7
080010601001037,7
080010601001038,7
080010601001039,7
080010601001040,7
080010601001041,7
080010601001042,7
080010601001043,7
080010601002000,7
080010601002001,7
080010601002002,7
080010601002011,7
080010601002012,7
080010601002013,7
080010601002014,7
080010601002015,7
080010601003012,7
080010601002003,7
080010601002004,7
080010601002005,7
080010601002006,7
080010601002007,7
080010601002008,7
080010601002009,7
080010601002010,7
080010600011000,7
080010600011001,7
080010600011002,7
080010600011003,7
080010600011004,7
080010600011005,7
080010601001000,7
080010601001001,7
080010601001002,7
080010601001003,7
080010601001004,7
080010601001005,7
080010601001006,7
080010601001007,7
080010601001008,7
080010601001009,7
080010601001010,7
080010601001011,7
080010601001012,7
080010601001013,7
080010601001014,7
080010601001015,7
080010601001016,7
080010601001017,7
080010601001018,7
080010601001019,7
080010601001020,7
080010601001021,7
080010601001044,7
080010601001045,7
080010601001046,7
080140310001000,2
080140310001001,2
080140310001002,2
080140310001003,2
080140310001013,2
080140310001014,2
080140310001016,2
